"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"7000000US05123000019","WIDENER CITY PCT 10, St. Francis County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","273","14","259","255","90","164","0","0","0","1","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05107000029","West Helena Precinct 4 Voting District, Phillips County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214","0","214","214","2","212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05121000027","Pocahontas Ward 1, Randolph County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2149","52","2097","2078","2039","24","6","9","0","0","19","19","4","8","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05139000039","SMACKOVER WARD 2, Union County, Arkansas","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","621","4","617","597","514","79","4","0","0","0","20","19","8","6","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05057000015","1-C Voting District, Hempstead County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","527","71","456","440","258","177","1","1","0","3","16","11","6","4","0","0","0","0","1","0","0","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05073000020","Red River Voting District, Lafayette County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","211","1","210","210","115","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05083000030","Short Mountain Ward 1, Logan County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1393","40","1353","1337","1308","16","6","7","0","0","16","15","8","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05019000026","South County Voting District, Clark County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","36","564","552","508","35","3","6","0","0","12","12","5","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05043000008","Enon Voting District, Drew County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","422","8","414","409","389","17","3","0","0","0","5","5","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05071000003","Mulberry Voting District, Johnson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170","0","170","168","167","0","1","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05103000026","Camden Ward 5, Ouachita County, Arkansas","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1434","18","1416","1402","996","386","9","10","0","1","14","12","6","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05131000098","Voting District 9-1-D, Sebastian County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2289","50","2239","2199","2131","8","49","10","1","0","40","40","7","18","6","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05069000195","P862 (Humphrey) Voting District, Jefferson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","1","113","113","102","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05115000065","London Ward 3 Voting District, Pope County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","229","0","229","228","221","1","2","4","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05111000013","Trumann Ward 1 Voting District, Poinsett County, Arkansas","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1386","24","1362","1345","1238","95","8","0","0","4","17","16","6","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05135000015","South Lebanon Voting District, Sharp County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110","1","109","107","106","0","1","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05143000019","FAYETTEVILLE PCT 8, Washington County, Arkansas","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2738","100","2638","2552","2290","184","25","36","7","10","86","85","30","31","13","0","2","2","3","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05131000069","Voting District 3-I, Sebastian County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4186","116","4070","3998","3725","50","73","149","1","0","72","69","9","26","20","5","4","1","1","0","0","1","1","1","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05095000008","Pine Ridge Voting District, Monroe County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99","1","98","96","82","13","0","1","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05111000026","Fisher City 3 Voting District, Poinsett County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","3","45","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05069000131","P308 Voting District, Jefferson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","832","12","820","803","185","616","1","1","0","0","17","15","10","2","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05109000008","Murfreesboro West 2 Voting District, Pike County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","747","10","737","729","692","32","4","1","0","0","8","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05115000063","London Ward 1 Voting District, Pope County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","290","3","287","281","276","2","3","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05103000046","Camden Ward 17, Ouachita County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","158","0","158","158","148","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05119000059","Voting District 59, Pulaski County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1605","14","1591","1578","1492","58","7","18","0","3","13","13","9","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05063000031","Mchue Voting District, Independence County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3683","222","3461","3430","3347","33","12","37","0","1","31","27","8","16","2","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05069000146","P404 Voting District, Jefferson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","113","112","2","110","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05131000046","Voting District 2-D, Sebastian County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4551","1740","2811","2677","1284","615","36","735","3","4","134","128","56","41","7","1","0","4","5","0","2","0","0","0","0","12","0","6","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05143000009","ELKINS CITY Voting District, Washington County, Arkansas","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2491","199","2292","2222","2155","17","32","11","4","3","70","67","15","32","18","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05007000022","Voting District 022, Benton County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10265","1214","9051","8843","8161","333","118","219","8","4","208","200","39","91","47","5","6","1","4","0","0","1","2","0","4","0","0","8","2","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05029000023","Cedar Falls Voting District, Conway County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","346","4","342","335","333","0","2","0","0","0","7","7","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05085000032","RICHWOODS Voting District, Lonoke County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193","19","174","173","148","21","3","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05119000064","Voting District 64, Pulaski County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4675","84","4591","4549","3876","293","19","352","0","9","42","42","10","4","21","0","3","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05143000059","SPRINGDALE PCT 12, Washington County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2931","269","2662","2609","2429","53","21","81","25","0","53","51","8","27","14","0","1","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05069000194","P321 Voting District, Jefferson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","19","17","17","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05111000032","Greenfield-Greenfield Voting District, Poinsett County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350","6","344","341","334","1","4","2","0","0","3","3","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05107000018","Helena Ward 4 Voting District, Phillips County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","840","6","834","831","118","712","0","0","0","1","3","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05039000006","Voting District 6, Dallas County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","843","18","825","812","381","429","2","0","0","0","13","12","5","1","0","0","0","1","3","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05059000022","Friendship City Voting District, Hot Spring County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","176","1","175","175","171","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05101000021","Jasper Ward1, Newton County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","365","5","360","356","354","0","1","1","0","0","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05107000004","Spring Creek 4 Voting District, Phillips County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","680","3","677","670","580","89","0","0","0","1","7","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05069000102","P204 Voting District, Jefferson County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1700","5","1695","1689","118","1560","3","8","0","0","6","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US05093000081","Precinct 54, Mississippi County, Arkansas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","385","5","380","379","318","57","4","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
