"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"7000000US51143000305","Riceville Voting District, Pittsylvania County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1609","62","1547","1540","801","728","7","2","0","2","7","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51800000203","King's Fork Voting District, Suffolk city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8502","340","8162","7964","4591","3153","17","169","3","31","198","173","72","21","48","0","3","10","9","2","4","2","0","0","1","0","1","25","12","2","0","0","3","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51810000007","Kingston Voting District, Virginia Beach city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2506","68","2438","2420","2317","16","4","80","0","3","18","18","2","0","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51161000403","North Vinton Voting District, Roanoke County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3933","101","3832","3767","3553","179","3","31","1","0","65","65","45","5","9","0","1","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51173000201","Seven Mile Ford Voting District, Smyth County, Virginia","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2786","13","2773","2753","2690","50","1","10","1","1","20","18","6","5","4","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51610000005","Fifth Ward, Falls Church city, Virginia","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1903","120","1783","1724","1521","36","0","164","0","3","59","52","7","4","37","1","0","0","0","0","0","0","0","0","0","3","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51183000202","Little Mill Voting District, Sussex County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378","12","366","356","150","205","1","0","0","0","10","10","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51021000201","Davis Voting District, Bland County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","4","276","269","268","1","0","0","0","0","7","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51081000202","Voting District 2-B, Greensville County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","957","14","943","936","595","336","3","0","0","2","7","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51810000076","Village Voting District, Virginia Beach city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5620","608","5012","4738","2945","1559","21","196","8","9","274","251","108","31","54","0","3","22","21","1","1","2","0","1","4","2","1","23","12","7","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0"
"7000000US51770000019","Melrose Voting District, Roanoke city, Virginia","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2788","125","2663","2581","269","2274","3","26","0","9","82","77","60","1","2","0","1","8","0","2","3","0","0","0","0","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51069000102","Gore Voting District, Frederick County, Virginia","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4501","90","4411","4367","4268","73","5","13","3","5","44","42","18","19","4","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51143000602","Bearskin Voting District, Pittsylvania County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","514","11","503","502","363","139","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51570000004","Voting District Fourth, Colonial Heights city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4681","219","4462","4395","3647","538","7","199","2","2","67","59","24","9","17","0","0","5","3","1","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51173000702","Sugar Grove Voting District, Smyth County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1733","14","1719","1704","1665","29","3","6","0","1","15","14","2","11","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51710000309","Norview Middle School Voting District, Norfolk city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4650","212","4438","4288","784","3354","13","116","13","8","150","125","47","9","12","0","0","27","16","3","4","0","0","0","2","5","0","25","10","7","2","3","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"7000000US51760000412","Voting District 412, Richmond city, Virginia","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3104","225","2879","2817","1036","1686","9","82","2","2","62","54","29","6","3","0","0","9","6","0","1","0","0","0","0","0","0","7","5","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000213","Vienna #1 Voting District, Fairfax County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5496","413","5083","4944","4157","99","3","669","0","16","139","130","9","14","97","2","0","1","4","0","0","0","0","0","0","3","0","9","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51005000301","Callaghan Voting District, Alleghany County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","849","3","846","835","833","1","1","0","0","0","11","11","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51019000403","Knights Of Columbus Bldg Voting District, Bedford County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3371","90","3281","3245","2961","175","0","105","1","3","36","31","20","0","8","0","0","0","1","1","1","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51109000102","Mechanicsville Voting District, Louisa County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2846","61","2785","2716","2236","451","3","14","0","12","69","62","34","16","4","0","0","0","4","4","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0"
"7000000US51710000308","Norview Methodist Voting District, Norfolk city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3347","205","3142","3013","1642","1199","21","128","10","13","129","108","40","25","24","2","0","9","6","2","0","0","0","0","0","0","0","21","9","3","0","1","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"7000000US51019000703","Bedford Christian Church Voting District, Bedford County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2719","31","2688","2648","2355","276","12","3","1","1","40","38","9","12","4","3","2","1","0","0","0","0","5","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51113000002","Radiant Voting District, Madison County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2357","46","2311","2268","1908","351","2","3","2","2","43","34","18","9","2","1","0","2","2","0","0","0","0","0","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51125000502","Nellysford Voting District, Nelson County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2010","39","1971","1957","1777","159","1","12","0","8","14","14","6","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51153000605","Minnieville Voting District, Prince William County, Virginia","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5275","1806","3469","3293","1984","969","11","317","4","8","176","155","80","16","34","0","3","14","2","0","4","1","0","0","1","0","0","15","12","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51167000402","Swords Creek Voting District, Russell County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2793","19","2774","2757","2742","8","5","1","1","0","17","16","0","12","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51700000208","Hidenwood Voting District, Newport News city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2068","54","2014","1978","1865","74","10","29","0","0","36","34","10","9","12","0","1","0","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51027000103","Hurley Voting District, Buchanan County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2507","3","2504","2496","2493","3","0","0","0","0","8","6","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51087000303","Crestview Voting District, Henrico County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4236","393","3843","3731","2952","393","5","370","0","11","112","106","48","13","38","0","4","1","1","0","0","0","0","0","1","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51121000302","C-2 Voting District, Montgomery County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3165","67","3098","3066","2946","87","3","28","2","0","32","31","12","7","9","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51059000115","Ravensworth Voting District, Fairfax County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2466","355","2111","2061","1452","59","5","531","4","10","50","50","8","4","34","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51650000215","Tyler Voting District, Hampton city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1764","74","1690","1617","406","1167","11","28","3","2","73","66","14","11","4","2","1","15","16","1","1","0","0","0","1","0","0","7","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51041000206","Belmont Voting District, Chesterfield County, Virginia","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3999","1250","2749","2664","739","1892","7","19","0","7","85","76","52","2","5","0","1","5","3","4","4","0","0","0","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51087000115","Westwood Voting District, Henrico County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2456","132","2324","2293","2020","149","7","109","0","8","31","26","6","5","9","2","0","2","1","0","0","0","0","0","0","1","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51550000005","Crestwood Voting District, Chesapeake city, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4095","159","3936","3818","602","3105","4","98","4","5","118","105","31","2","23","3","2","9","22","0","6","0","0","0","2","4","1","13","10","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"7000000US51083000802","South Boston West Voting District, Halifax County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1733","22","1711","1692","574","1108","8","2","0","0","19","12","3","3","2","2","0","1","1","0","0","0","0","0","0","0","0","7","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7000000US51105000402","Jasper Voting District, Lee County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","761","5","756","743","738","1","0","4","0","0","13","13","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51510000102","City Hall Voting District, Alexandria city, Virginia","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3021","125","2896","2854","2588","209","4","48","0","5","42","40","6","7","24","0","0","2","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51650000210","Machen Voting District, Hampton city, Virginia","4","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","7507","397","7110","6794","2554","3886","30","306","10","8","316","272","112","26","64","6","1","23","26","0","5","1","2","0","4","2","0","35","19","8","0","0","5","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"7000000US51059000425","Wilton Voting District, Fairfax County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3398","922","2476","2409","1514","627","13","247","1","7","67","63","29","7","19","0","2","2","0","0","0","1","0","0","1","2","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US51041000515","Davis Voting District, Chesterfield County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5935","1018","4917","4765","1704","2950","12","76","0","23","152","129","68","6","13","1","0","12","13","1","2","0","0","0","0","13","0","23","12","6","0","1","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0"
"7000000US51185000101","Abbs Valley Voting District, Tazewell County, Virginia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","881","7","874","869","869","0","0","0","0","0","5","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
